feedback_id,user_id,rating,feature_name,comments,session_id
5014,7091,4,email_automation,Saves me a lot of time,45904
5015,9142,4,dashboard_view,Excellent user experience,59170
5016,7884,3,analytics_deep_dive,"It's okay, could be better",50926
5017,9757,4,data_export,Very helpful for our team,63122
5018,5228,4,data_export,Excellent user experience,33621
5019,5539,5,ai_assistant,Excellent user experience,35567
5020,9855,3,data_export,Decent but room for improvement,63715
5021,2425,2,analytics_deep_dive,Confusing interface,15782
5022,3863,4,lead_scoring,Excellent user experience,25068
5023,5884,5,data_export,Excellent user experience,37957
5024,6312,5,ai_assistant,Saves me a lot of time,40693
5025,9023,3,lead_scoring,Works as expected,58438
5026,2836,1,document_analysis,Buggy and unreliable,18425
5027,4827,5,lead_scoring,Very helpful for our team,30921
5028,3886,3,email_automation,Works as expected,25194
5029,1936,3,custom_workflows,Works as expected,12748
5030,4056,4,data_export,Love the AI insights,26300
5031,2288,1,dashboard_view,Confusing interface,14898
5032,8699,4,api_integration,"Great feature, very intuitive!",56337
5033,7473,3,email_automation,"It's okay, could be better",48445
5034,29,5,data_export,Very helpful for our team,193
5035,3022,3,api_integration,"It's okay, could be better",19513
5036,3560,3,email_automation,Works as expected,23125
5037,5827,4,lead_scoring,Love the AI insights,37535
5038,2962,5,data_export,Love the AI insights,19182
5039,8322,5,analytics_deep_dive,Saves me a lot of time,53795
5040,3151,3,document_analysis,Works as expected,20474
5041,245,4,analytics_deep_dive,"Great feature, very intuitive!",1874
5042,3157,5,team_collaboration,Love the AI insights,20543
5043,4384,5,sales_insights,Saves me a lot of time,28288
5044,874,5,dashboard_view,Excellent user experience,5753
5045,8895,4,sales_insights,Very helpful for our team,57623
5046,2723,4,custom_workflows,"Great feature, very intuitive!",17733
5047,431,1,dashboard_view,Not very useful,2966
5048,2233,4,dashboard_view,Love the AI insights,14504
5049,6677,5,api_integration,Very helpful for our team,43158
5050,8705,4,sales_insights,"Great feature, very intuitive!",56372
5051,8136,4,api_integration,"Great feature, very intuitive!",52738
5052,6636,3,ai_assistant,"It's okay, could be better",42912
5053,6172,5,dashboard_view,Very helpful for our team,39784
5054,7874,4,document_analysis,"Great feature, very intuitive!",50854
5055,2172,5,api_integration,Excellent user experience,14134
5056,2688,3,team_collaboration,"It's okay, could be better",17446
5057,7223,4,sales_insights,Very helpful for our team,46839
5058,5533,1,dashboard_view,Confusing interface,35548
5059,6594,5,analytics_deep_dive,Saves me a lot of time,42594
5060,3258,4,ai_assistant,Excellent user experience,21219
5061,8249,5,lead_scoring,Saves me a lot of time,53471
5062,8992,5,email_automation,Love the AI insights,58293
5063,6449,4,team_collaboration,Love the AI insights,41549
5064,9270,3,custom_workflows,Decent but room for improvement,59972
5065,58,3,ai_assistant,Works as expected,397
5066,6636,4,data_export,Excellent user experience,42913
5067,9995,5,custom_workflows,Love the AI insights,64601
5068,5384,4,team_collaboration,Very helpful for our team,34568
5069,448,3,document_analysis,Average functionality,3097
5070,5451,3,api_integration,Decent but room for improvement,35034
5071,9831,4,analytics_deep_dive,Saves me a lot of time,63504
5072,4224,5,data_export,Very helpful for our team,27446
5073,2326,3,email_automation,Works as expected,15122
5074,662,5,analytics_deep_dive,Love the AI insights,4376
5075,2395,5,lead_scoring,Love the AI insights,15621
5076,881,3,email_automation,Works as expected,5849
5077,1843,5,team_collaboration,Very helpful for our team,12150
5078,8251,3,lead_scoring,Average functionality,53501
5079,1047,3,dashboard_view,Works as expected,6961
5080,9636,4,api_integration,Very helpful for our team,62180
5081,2699,1,analytics_deep_dive,Confusing interface,17518
5082,3179,4,lead_scoring,Excellent user experience,20680
5083,5076,4,document_analysis,Very helpful for our team,32688
5084,6414,2,team_collaboration,Not very useful,41310
5085,138,5,document_analysis,Very helpful for our team,1148
5086,4335,4,custom_workflows,"Great feature, very intuitive!",27999
5087,9210,2,analytics_deep_dive,Too slow to load,59605
5088,3242,5,custom_workflows,Very helpful for our team,21102
5089,7427,5,report_generation,Excellent user experience,48153
5090,99,4,sales_insights,Excellent user experience,811
5091,4334,2,custom_workflows,Confusing interface,27986
5092,1403,5,analytics_deep_dive,Excellent user experience,9356
5093,9014,5,analytics_deep_dive,Excellent user experience,58387
5094,8609,4,custom_workflows,Saves me a lot of time,55719
5095,2146,5,report_generation,Saves me a lot of time,13950
5096,8685,4,email_automation,"Great feature, very intuitive!",56266
5097,9427,4,api_integration,"Great feature, very intuitive!",60835
5098,1617,5,sales_insights,Excellent user experience,10642
5099,3731,5,data_export,Saves me a lot of time,24336
5100,3634,5,dashboard_view,Excellent user experience,23653
5101,8729,5,dashboard_view,"Great feature, very intuitive!",56579
5102,7886,5,report_generation,Very helpful for our team,50953
5103,3005,5,ai_assistant,"Great feature, very intuitive!",19424
5104,5673,4,ai_assistant,Excellent user experience,36607
5105,7423,2,email_automation,Too slow to load,48124
5106,9710,3,api_integration,Decent but room for improvement,62769
5107,1189,4,api_integration,Very helpful for our team,8028
5108,142,4,api_integration,Saves me a lot of time,1191
5109,504,4,lead_scoring,Very helpful for our team,3425
5110,6321,1,api_integration,Not very useful,40770
5111,8836,5,custom_workflows,Love the AI insights,57243
5112,83,4,report_generation,Excellent user experience,682
5113,2672,4,sales_insights,Excellent user experience,17299
5114,3254,5,dashboard_view,Saves me a lot of time,21187
5115,7743,3,ai_assistant,"It's okay, could be better",50072
5116,1107,2,analytics_deep_dive,Too slow to load,7460
5117,2778,5,sales_insights,Very helpful for our team,18087
5118,148,4,team_collaboration,"Great feature, very intuitive!",1219
5119,1276,5,custom_workflows,"Great feature, very intuitive!",8659
5120,2831,5,email_automation,"Great feature, very intuitive!",18393
5121,137,4,email_automation,Very helpful for our team,1144
5122,1823,5,analytics_deep_dive,Saves me a lot of time,12033
5123,2376,4,analytics_deep_dive,Love the AI insights,15453
5124,7228,3,analytics_deep_dive,"It's okay, could be better",46876
5125,9443,5,dashboard_view,"Great feature, very intuitive!",60915
5126,5316,4,report_generation,Saves me a lot of time,34191
5127,6902,5,sales_insights,Very helpful for our team,44646
5128,5754,5,data_export,"Great feature, very intuitive!",37119
5129,3098,4,document_analysis,Excellent user experience,20031
5130,3650,5,data_export,Love the AI insights,23742
5131,2266,4,report_generation,"Great feature, very intuitive!",14766
5132,1436,2,api_integration,Confusing interface,9598
5133,2570,3,lead_scoring,Works as expected,16684
5134,2672,5,email_automation,Love the AI insights,17295
5135,2233,4,ai_assistant,Excellent user experience,14494
5136,8938,3,api_integration,"It's okay, could be better",57920
5137,7299,3,email_automation,"It's okay, could be better",47363
5138,6163,4,email_automation,Excellent user experience,39723
5139,69,4,api_integration,Very helpful for our team,538
5140,6029,1,data_export,Buggy and unreliable,38894
5141,4594,5,data_export,Saves me a lot of time,29523
5142,9233,4,api_integration,Excellent user experience,59738
5143,7839,5,report_generation,Love the AI insights,50719
5144,7344,4,document_analysis,Excellent user experience,47640
5145,2566,4,api_integration,Excellent user experience,16648
5146,4400,4,team_collaboration,Love the AI insights,28369
5147,7786,4,sales_insights,Love the AI insights,50383
5148,1236,5,data_export,Love the AI insights,8439
5149,8975,4,report_generation,Saves me a lot of time,58203
5150,6240,5,analytics_deep_dive,Love the AI insights,40230
5151,1280,4,custom_workflows,Very helpful for our team,8690
5152,3696,3,sales_insights,Decent but room for improvement,24059
5153,7380,1,data_export,Confusing interface,47797
5154,9929,5,document_analysis,Love the AI insights,64179
5155,4896,5,data_export,Saves me a lot of time,31409
5156,3053,4,sales_insights,Very helpful for our team,19736
5157,4859,4,data_export,Love the AI insights,31146
5158,2860,4,team_collaboration,"Great feature, very intuitive!",18527
5159,8901,4,sales_insights,"Great feature, very intuitive!",57661
5160,9978,4,lead_scoring,"Great feature, very intuitive!",64527
5161,3998,5,custom_workflows,"Great feature, very intuitive!",25955
5162,3524,3,ai_assistant,Works as expected,22860
5163,9078,5,dashboard_view,Saves me a lot of time,58749
5164,1237,4,custom_workflows,Excellent user experience,8454
5165,2105,3,lead_scoring,Decent but room for improvement,13696
5166,6329,4,lead_scoring,"Great feature, very intuitive!",40801
5167,164,4,sales_insights,Very helpful for our team,1331
5168,7947,4,lead_scoring,Saves me a lot of time,51337
5169,8655,5,dashboard_view,Love the AI insights,56041
5170,6605,3,team_collaboration,Works as expected,42698
5171,9258,4,email_automation,Very helpful for our team,59916
5172,7766,1,analytics_deep_dive,Not very useful,50225
5173,9323,5,report_generation,Love the AI insights,60271
5174,7776,2,custom_workflows,Not very useful,50288
5175,5539,2,api_integration,Too slow to load,35579
5176,8545,4,team_collaboration,"Great feature, very intuitive!",55249
5177,8917,4,lead_scoring,Excellent user experience,57748
5178,4614,5,email_automation,Excellent user experience,29622
5179,8709,4,data_export,Love the AI insights,56436
5180,4296,3,dashboard_view,Decent but room for improvement,27822
5181,9871,4,sales_insights,Excellent user experience,63833
5182,5134,2,lead_scoring,Confusing interface,33093
5183,46,2,ai_assistant,Too slow to load,280
5184,1047,3,ai_assistant,Decent but room for improvement,6972
5185,2362,4,analytics_deep_dive,Excellent user experience,15352
5186,3058,3,ai_assistant,Average functionality,19763
5187,9506,4,data_export,Love the AI insights,61317
5188,3335,5,api_integration,Excellent user experience,21733
5189,6483,5,custom_workflows,Saves me a lot of time,41763
5190,6459,4,lead_scoring,"Great feature, very intuitive!",41637
5191,9222,4,api_integration,Love the AI insights,59653
5192,7271,4,data_export,Saves me a lot of time,47133
5193,9692,3,email_automation,Works as expected,62650
5194,9441,5,ai_assistant,Love the AI insights,60912
5195,9205,5,custom_workflows,Saves me a lot of time,59553
5196,4089,5,email_automation,Excellent user experience,26522
5197,2194,1,team_collaboration,Too slow to load,14227
5198,8154,5,team_collaboration,"Great feature, very intuitive!",52874
5199,6941,3,api_integration,"It's okay, could be better",44927
5200,8458,5,document_analysis,Saves me a lot of time,54617
5201,1829,5,sales_insights,Excellent user experience,12072
5202,6384,5,sales_insights,Saves me a lot of time,41163
5203,4066,4,lead_scoring,Excellent user experience,26367
5204,5311,4,document_analysis,Love the AI insights,34166
5205,7864,5,sales_insights,"Great feature, very intuitive!",50824
5206,1876,3,data_export,"It's okay, could be better",12369
5207,7304,3,lead_scoring,Works as expected,47402
5208,8847,5,api_integration,Very helpful for our team,57331
5209,8197,1,email_automation,Confusing interface,53100
5210,8774,2,lead_scoring,Buggy and unreliable,56889
5211,5026,4,analytics_deep_dive,Excellent user experience,32346
5212,8167,5,analytics_deep_dive,Excellent user experience,52932
5213,1043,4,sales_insights,Excellent user experience,6919
5214,8676,5,lead_scoring,Excellent user experience,56193
5215,459,2,api_integration,Buggy and unreliable,3178
5216,734,3,document_analysis,Works as expected,4752
5217,3435,4,team_collaboration,Excellent user experience,22356
5218,7274,4,dashboard_view,Love the AI insights,47171
5219,6874,4,email_automation,Saves me a lot of time,44410
5220,1123,5,dashboard_view,Excellent user experience,7542
5221,426,4,lead_scoring,Saves me a lot of time,2933
5222,4898,3,sales_insights,Decent but room for improvement,31433
5223,3867,3,sales_insights,"It's okay, could be better",25086
5224,7010,4,ai_assistant,"Great feature, very intuitive!",45376
5225,5391,5,api_integration,Saves me a lot of time,34635
5226,4469,5,team_collaboration,Very helpful for our team,28800
5227,4231,2,lead_scoring,Not very useful,27490
5228,2683,4,ai_assistant,Love the AI insights,17381
5229,8251,3,document_analysis,Decent but room for improvement,53496
5230,8661,3,custom_workflows,"It's okay, could be better",56090
5231,5044,5,analytics_deep_dive,Very helpful for our team,32460
5232,9715,4,dashboard_view,Excellent user experience,62836
5233,6124,4,ai_assistant,"Great feature, very intuitive!",39467
5234,8830,2,lead_scoring,Too slow to load,57196
5235,5779,5,sales_insights,Excellent user experience,37269
5236,5845,3,sales_insights,Works as expected,37644
5237,1776,5,api_integration,Saves me a lot of time,11690
5238,6605,1,document_analysis,Not very useful,42702
5239,9928,4,sales_insights,Saves me a lot of time,64169
5240,3913,4,team_collaboration,"Great feature, very intuitive!",25449
5241,4617,5,custom_workflows,Saves me a lot of time,29650
5242,4925,3,ai_assistant,"It's okay, could be better",31649
5243,7996,4,lead_scoring,Saves me a lot of time,51758
5244,1449,1,report_generation,Hard to understand,9686
5245,8327,5,data_export,"Great feature, very intuitive!",53853
5246,7395,1,dashboard_view,Buggy and unreliable,47921
5247,8560,4,sales_insights,"Great feature, very intuitive!",55317
5248,5296,5,team_collaboration,Love the AI insights,34064
5249,3944,4,analytics_deep_dive,Excellent user experience,25589
5250,8840,4,report_generation,Excellent user experience,57297
5251,661,4,document_analysis,Love the AI insights,4362
5252,9891,4,dashboard_view,Excellent user experience,63931
5253,1846,4,custom_workflows,Saves me a lot of time,12195
5254,5046,5,custom_workflows,"Great feature, very intuitive!",32498
5255,1730,4,analytics_deep_dive,"Great feature, very intuitive!",11337
5256,3622,2,team_collaboration,Not very useful,23554
5257,5810,5,team_collaboration,Very helpful for our team,37424
5258,1364,4,team_collaboration,Love the AI insights,9101
5259,4396,4,lead_scoring,Saves me a lot of time,28357
5260,7214,5,team_collaboration,Excellent user experience,46748
5261,5958,5,analytics_deep_dive,"Great feature, very intuitive!",38422
5262,8348,5,custom_workflows,"Great feature, very intuitive!",53945
5263,8058,3,document_analysis,Works as expected,52183
5264,9440,5,custom_workflows,Love the AI insights,60893
5265,1144,3,data_export,"It's okay, could be better",7661
5266,6312,4,team_collaboration,Saves me a lot of time,40701
5267,9507,4,document_analysis,Excellent user experience,61320
5268,5306,4,api_integration,Saves me a lot of time,34136
5269,5621,5,lead_scoring,Love the AI insights,36156
5270,4345,1,lead_scoring,Confusing interface,28065
5271,7292,4,report_generation,Saves me a lot of time,47284
5272,5651,3,sales_insights,Average functionality,36423
5273,6374,1,lead_scoring,Hard to understand,41066
5274,1927,4,api_integration,Excellent user experience,12720
5275,828,4,analytics_deep_dive,Saves me a lot of time,5393
5276,216,3,team_collaboration,Decent but room for improvement,1710
5277,6217,4,analytics_deep_dive,Very helpful for our team,40074
5278,6476,3,data_export,Works as expected,41708
5279,4184,5,data_export,Saves me a lot of time,27139
5280,3955,3,document_analysis,"It's okay, could be better",25660
5281,2410,4,analytics_deep_dive,Excellent user experience,15716
5282,7819,5,custom_workflows,Very helpful for our team,50592
5283,1843,4,sales_insights,Very helpful for our team,12159
5284,5122,4,lead_scoring,Very helpful for our team,32996
5285,1427,3,api_integration,Decent but room for improvement,9553
5286,9567,4,analytics_deep_dive,Very helpful for our team,61738
5287,8337,3,document_analysis,Decent but room for improvement,53898
5288,7948,3,team_collaboration,Decent but room for improvement,51362
5289,295,4,data_export,"Great feature, very intuitive!",2173
5290,6443,5,ai_assistant,Love the AI insights,41452
5291,3015,2,document_analysis,Too slow to load,19474
5292,768,5,api_integration,Very helpful for our team,4972
5293,44,3,email_automation,Works as expected,256
5294,7794,3,team_collaboration,Works as expected,50464
5295,3061,3,dashboard_view,Works as expected,19810
5296,6605,5,team_collaboration,Saves me a lot of time,42686
5297,980,4,email_automation,Very helpful for our team,6505
5298,127,2,dashboard_view,Confusing interface,1033
5299,7669,3,custom_workflows,Average functionality,49662
5300,9837,5,email_automation,"Great feature, very intuitive!",63548
5301,180,3,team_collaboration,Works as expected,1408
5302,4120,4,dashboard_view,"Great feature, very intuitive!",26755
5303,9993,2,email_automation,Not very useful,64587
5304,5555,4,document_analysis,"Great feature, very intuitive!",35690
5305,2560,5,sales_insights,"Great feature, very intuitive!",16612
5306,3154,5,custom_workflows,Very helpful for our team,20505
5307,1475,4,ai_assistant,Love the AI insights,9855
5308,5676,4,document_analysis,"Great feature, very intuitive!",36614
5309,1936,2,custom_workflows,Not very useful,12759
5310,3926,3,sales_insights,"It's okay, could be better",25521
5311,114,2,email_automation,Not very useful,933
5312,2665,3,document_analysis,"It's okay, could be better",17229
5313,1777,3,custom_workflows,Average functionality,11710
5314,1212,1,sales_insights,Confusing interface,8259
5315,9252,5,document_analysis,Love the AI insights,59879
5316,7138,2,ai_assistant,Too slow to load,46237
5317,9338,5,api_integration,Saves me a lot of time,60359
5318,2931,3,email_automation,Works as expected,18993
5319,9158,1,data_export,Hard to understand,59239
5320,7214,3,document_analysis,Average functionality,46747
5321,1734,4,document_analysis,Love the AI insights,11399
5322,967,5,dashboard_view,Excellent user experience,6394
5323,8904,4,analytics_deep_dive,Saves me a lot of time,57669
5324,1123,5,api_integration,Excellent user experience,7534
5325,3826,3,dashboard_view,"It's okay, could be better",24889
5326,8197,5,email_automation,Very helpful for our team,53105
5327,247,3,lead_scoring,Average functionality,1890
5328,2293,4,custom_workflows,Love the AI insights,14935
5329,904,5,ai_assistant,Saves me a lot of time,6032
5330,2395,3,sales_insights,"It's okay, could be better",15625
5331,1138,5,lead_scoring,Very helpful for our team,7629
5332,593,4,custom_workflows,Saves me a lot of time,4011
5333,9899,5,ai_assistant,Excellent user experience,64008
5334,8903,3,data_export,Decent but room for improvement,57666
5335,3993,5,team_collaboration,"Great feature, very intuitive!",25914
5336,6133,4,ai_assistant,Love the AI insights,39524
5337,2097,4,data_export,"Great feature, very intuitive!",13656
5338,3374,5,team_collaboration,Excellent user experience,21976
5339,8706,4,sales_insights,"Great feature, very intuitive!",56400
5340,887,5,ai_assistant,Love the AI insights,5895
5341,7955,5,analytics_deep_dive,Very helpful for our team,51420
5342,423,4,custom_workflows,Very helpful for our team,2908
5343,2870,3,analytics_deep_dive,"It's okay, could be better",18566
5344,8332,5,custom_workflows,Love the AI insights,53881
5345,8511,1,api_integration,Too slow to load,54971
5346,938,5,custom_workflows,Love the AI insights,6169
5347,1170,5,lead_scoring,Love the AI insights,7893
5348,9801,5,dashboard_view,Saves me a lot of time,63331
5349,3740,4,lead_scoring,Very helpful for our team,24392
5350,8321,2,api_integration,Hard to understand,53788
5351,1811,3,email_automation,Decent but room for improvement,11958
5352,759,4,ai_assistant,Very helpful for our team,4929
5353,3563,5,analytics_deep_dive,Love the AI insights,23149
5354,9083,1,dashboard_view,Buggy and unreliable,58769
5355,6967,4,ai_assistant,Excellent user experience,45112
5356,1015,3,sales_insights,Works as expected,6741
5357,2058,3,document_analysis,Average functionality,13433
5358,4448,3,api_integration,Decent but room for improvement,28699
5359,1732,2,report_generation,Too slow to load,11389
5360,5746,4,dashboard_view,Excellent user experience,37087
5361,1342,4,sales_insights,Love the AI insights,8995
5362,7339,5,team_collaboration,"Great feature, very intuitive!",47629
5363,3903,5,document_analysis,Love the AI insights,25337
5364,6513,5,report_generation,Excellent user experience,42012
5365,5698,2,analytics_deep_dive,Confusing interface,36739
5366,1991,3,lead_scoring,Average functionality,13061
5367,3109,2,api_integration,Not very useful,20097
5368,9703,1,lead_scoring,Confusing interface,62707
5369,3738,3,ai_assistant,Average functionality,24388
5370,5008,3,document_analysis,Works as expected,32200
5371,2633,5,lead_scoring,Very helpful for our team,17100
5372,3441,4,data_export,Love the AI insights,22383
5373,4558,2,report_generation,Hard to understand,29299
5374,3544,1,report_generation,Hard to understand,23028
5375,3593,2,analytics_deep_dive,Too slow to load,23377
5376,9527,4,report_generation,Love the AI insights,61471
5377,1785,3,ai_assistant,Average functionality,11781
5378,428,1,email_automation,Buggy and unreliable,2951
5379,4568,4,document_analysis,Excellent user experience,29381
5380,3204,4,team_collaboration,"Great feature, very intuitive!",20874
5381,9826,5,analytics_deep_dive,Very helpful for our team,63461
5382,2290,5,custom_workflows,"Great feature, very intuitive!",14914
5383,188,5,dashboard_view,Very helpful for our team,1487
5384,8326,3,lead_scoring,"It's okay, could be better",53837
5385,818,3,sales_insights,"It's okay, could be better",5311
5386,9059,2,lead_scoring,Confusing interface,58637
5387,4959,3,dashboard_view,Works as expected,31900
5388,5756,4,lead_scoring,Excellent user experience,37161
5389,1052,4,custom_workflows,Excellent user experience,7004
5390,1913,3,ai_assistant,Works as expected,12642
5391,6744,4,dashboard_view,Excellent user experience,43545
5392,2352,5,lead_scoring,Excellent user experience,15318
5393,22,5,api_integration,Excellent user experience,148
5394,138,4,lead_scoring,Excellent user experience,1153
5395,1280,4,report_generation,Saves me a lot of time,8689
5396,397,5,data_export,Excellent user experience,2684
5397,9252,1,document_analysis,Buggy and unreliable,59866
5398,8867,3,custom_workflows,"It's okay, could be better",57445
5399,2112,4,document_analysis,Excellent user experience,13730
5400,6882,3,email_automation,Decent but room for improvement,44470
5401,8021,4,team_collaboration,"Great feature, very intuitive!",51896
5402,6144,5,custom_workflows,Excellent user experience,39615
5403,1041,4,report_generation,Excellent user experience,6915
5404,4231,5,ai_assistant,Excellent user experience,27494
5405,6896,4,lead_scoring,Saves me a lot of time,44575
5406,5079,4,analytics_deep_dive,Saves me a lot of time,32710
5407,9440,3,data_export,Average functionality,60894
5408,9634,5,analytics_deep_dive,Excellent user experience,62154
5409,7180,3,email_automation,"It's okay, could be better",46542
5410,7337,5,dashboard_view,Excellent user experience,47617
5411,7734,4,data_export,Love the AI insights,50009
5412,7415,5,analytics_deep_dive,Love the AI insights,48090
5413,6276,4,report_generation,"Great feature, very intuitive!",40502
5414,7282,3,document_analysis,Average functionality,47220
5415,5857,2,team_collaboration,Not very useful,37765
5416,2979,4,document_analysis,Very helpful for our team,19261
5417,8502,2,sales_insights,Hard to understand,54909
5418,5064,3,dashboard_view,Decent but room for improvement,32597
5419,3691,5,api_integration,Love the AI insights,24021
5420,6982,5,dashboard_view,Excellent user experience,45179
5421,7409,4,api_integration,Excellent user experience,48012
5422,1312,3,dashboard_view,Works as expected,8863
5423,8033,4,document_analysis,Saves me a lot of time,52005
5424,6714,4,analytics_deep_dive,Saves me a lot of time,43345
5425,2890,4,email_automation,Love the AI insights,18709
5426,6224,2,document_analysis,Too slow to load,40141
5427,3496,4,data_export,Excellent user experience,22712
5428,4892,4,dashboard_view,Excellent user experience,31384
5429,2128,3,document_analysis,Decent but room for improvement,13835
5430,6716,5,dashboard_view,"Great feature, very intuitive!",43349
5431,9736,4,custom_workflows,Saves me a lot of time,62998
5432,1097,1,report_generation,Too slow to load,7382
5433,5977,4,sales_insights,Love the AI insights,38543
5434,5479,3,data_export,Decent but room for improvement,35186
5435,1798,2,report_generation,Confusing interface,11859
5436,6797,4,dashboard_view,Love the AI insights,43942
5437,5699,4,analytics_deep_dive,Very helpful for our team,36741
5438,6162,5,email_automation,Love the AI insights,39706
5439,4923,4,custom_workflows,Very helpful for our team,31640
5440,8493,5,team_collaboration,Excellent user experience,54848
5441,5825,3,dashboard_view,Decent but room for improvement,37520
5442,3822,5,ai_assistant,Saves me a lot of time,24857
5443,9654,4,dashboard_view,Saves me a lot of time,62357
5444,2672,2,analytics_deep_dive,Too slow to load,17300
5445,1143,3,email_automation,"It's okay, could be better",7650
5446,8228,2,document_analysis,Too slow to load,53314
5447,56,3,document_analysis,"It's okay, could be better",363
5448,6577,3,analytics_deep_dive,Decent but room for improvement,42491
5449,8309,3,team_collaboration,Works as expected,53733
5450,3753,2,ai_assistant,Hard to understand,24489
5451,423,5,document_analysis,Very helpful for our team,2916
5452,1277,4,ai_assistant,Excellent user experience,8677
5453,1558,5,analytics_deep_dive,Saves me a lot of time,10315
5454,9930,5,document_analysis,Love the AI insights,64206
5455,3682,4,team_collaboration,Excellent user experience,23932
5456,6377,5,sales_insights,Love the AI insights,41076
5457,22,2,lead_scoring,Buggy and unreliable,145
5458,8548,1,team_collaboration,Confusing interface,55277
5459,8728,4,api_integration,Saves me a lot of time,56567
5460,1188,4,email_automation,Saves me a lot of time,8023
5461,5845,5,custom_workflows,Saves me a lot of time,37646
5462,1512,5,api_integration,Excellent user experience,10035
5463,2226,1,sales_insights,Not very useful,14443
5464,2320,4,email_automation,Saves me a lot of time,15080
5465,1998,3,custom_workflows,"It's okay, could be better",13093
5466,7858,4,lead_scoring,Excellent user experience,50814
5467,130,4,email_automation,"Great feature, very intuitive!",1051
5468,5809,4,document_analysis,"Great feature, very intuitive!",37418
5469,4730,3,lead_scoring,Decent but room for improvement,30368
5470,488,5,report_generation,"Great feature, very intuitive!",3354
5471,2133,3,lead_scoring,Decent but room for improvement,13884
5472,9178,5,ai_assistant,Love the AI insights,59393
5473,7659,5,team_collaboration,Love the AI insights,49575
5474,6923,4,ai_assistant,Excellent user experience,44760
5475,3526,3,team_collaboration,Works as expected,22887
5476,5638,4,ai_assistant,Excellent user experience,36288
5477,3766,2,team_collaboration,Hard to understand,24544
5478,2987,1,data_export,Confusing interface,19338
5479,4093,3,custom_workflows,Average functionality,26559
5480,4713,2,data_export,Confusing interface,30273
5481,7413,4,report_generation,Saves me a lot of time,48059
5482,3261,1,dashboard_view,Confusing interface,21256
5483,7623,5,custom_workflows,Excellent user experience,49337
5484,9967,3,ai_assistant,Average functionality,64476
5485,9664,5,ai_assistant,Excellent user experience,62408
5486,4421,5,custom_workflows,Very helpful for our team,28499
5487,6202,4,sales_insights,Excellent user experience,39961
5488,4610,3,lead_scoring,"It's okay, could be better",29605
5489,2389,5,api_integration,Saves me a lot of time,15582
5490,3017,5,api_integration,Very helpful for our team,19482
5491,7739,4,team_collaboration,Excellent user experience,50033
5492,9687,2,report_generation,Too slow to load,62585
5493,7451,4,api_integration,Very helpful for our team,48265
5494,2917,4,analytics_deep_dive,Love the AI insights,18896
5495,348,5,analytics_deep_dive,Saves me a lot of time,2402
5496,6788,4,document_analysis,Very helpful for our team,43890
5497,3100,3,data_export,Decent but room for improvement,20049
5498,2064,4,sales_insights,Love the AI insights,13483
5499,5579,5,dashboard_view,Saves me a lot of time,35860
5500,1066,3,dashboard_view,"It's okay, could be better",7103
5501,5422,3,document_analysis,"It's okay, could be better",34876
5502,5661,3,custom_workflows,Average functionality,36514
5503,2440,2,analytics_deep_dive,Hard to understand,15921
5504,1912,2,team_collaboration,Confusing interface,12621
5505,4444,5,custom_workflows,Love the AI insights,28634
5506,1097,4,sales_insights,Very helpful for our team,7383
5507,6022,4,ai_assistant,Love the AI insights,38855
5508,4472,5,custom_workflows,"Great feature, very intuitive!",28812
5509,3802,2,ai_assistant,Buggy and unreliable,24766
5510,1642,5,document_analysis,Saves me a lot of time,10812
5511,7146,2,ai_assistant,Confusing interface,46260
5512,7883,3,data_export,"It's okay, could be better",50918
5513,770,1,email_automation,Buggy and unreliable,4999
5514,8648,5,api_integration,Very helpful for our team,55988
5515,868,3,sales_insights,Works as expected,5712
5516,1491,3,email_automation,Average functionality,9902
5517,4554,2,ai_assistant,Hard to understand,29287
5518,7301,4,api_integration,Excellent user experience,47386
5519,5296,4,analytics_deep_dive,"Great feature, very intuitive!",34069
5520,3722,5,data_export,Very helpful for our team,24265
5521,6531,5,team_collaboration,Excellent user experience,42144
5522,6716,5,team_collaboration,Saves me a lot of time,43350
5523,2937,3,analytics_deep_dive,Works as expected,19023
5524,2810,4,ai_assistant,Saves me a lot of time,18284
5525,2889,3,email_automation,Works as expected,18698
5526,5511,4,email_automation,"Great feature, very intuitive!",35399
5527,6991,1,api_integration,Too slow to load,45216
5528,2389,4,document_analysis,Love the AI insights,15580
5529,7629,4,sales_insights,Excellent user experience,49394
5530,8574,4,custom_workflows,Very helpful for our team,55436
5531,5183,3,dashboard_view,Decent but room for improvement,33394
5532,7854,3,sales_insights,Works as expected,50802
5533,3373,1,report_generation,Confusing interface,21970
5534,3636,2,email_automation,Too slow to load,23671
5535,9002,2,report_generation,Too slow to load,58344
5536,7853,5,sales_insights,Love the AI insights,50798
5537,6948,5,analytics_deep_dive,Saves me a lot of time,44958
5538,2997,2,custom_workflows,Not very useful,19396
5539,9464,2,report_generation,Buggy and unreliable,61018
5540,4215,4,dashboard_view,Very helpful for our team,27395
5541,7216,4,api_integration,Very helpful for our team,46776
5542,6450,5,lead_scoring,Saves me a lot of time,41562
5543,857,5,report_generation,"Great feature, very intuitive!",5596
5544,2715,5,sales_insights,Excellent user experience,17651
5545,3455,5,report_generation,Love the AI insights,22475
5546,4367,4,team_collaboration,Excellent user experience,28205
5547,3448,4,dashboard_view,Excellent user experience,22414
5548,5723,4,data_export,Excellent user experience,36932
